PLANTILLA_PERDIDASDELINEA;;;;;
Sistema;COV - CNG;;;;
Tramo;COV - CTG;;;;
Distancia;N/A;;;;
Prop1;N/A;;;;
Prop2;N/A;;;;
Prop3;N/A;;;;
Prop4;N/A;;;;
Prop5;N/A;;;;
Prop6;N/A;;;;
Estampa de tiempo;DPreal (psi);Flujo (BLS/h);GE (API);Visc. Obs. (cSt); GElínea 
28/03/2022 23:00;821,0803333;4331,3225;25,85;33,15;25,85
29/03/2022 0:00;820,661;4332,577167;25,85;33,17;25,85
29/03/2022 1:00;820,1875;4333,588333;25,85;33,23;25,85
29/03/2022 2:00;819,6833333;4335,408333;25,85;33,3;25,85
29/03/2022 3:00;819,1143333;4327,882833;25,848;33,41;25,85
29/03/2022 4:00;818,6231667;4337,107167;25,85;33,27;25,85
29/03/2022 5:00;818,2218333;4334,4;25,85;33,1;25,85
29/03/2022 6:00;817,7623333;4332,922833;25,85;33,2;25,85
29/03/2022 7:00;823,8593333;4330,876333;25,85;33,23;25,85
29/03/2022 8:00;832,35;4331,289833;25,85;33,15;25,85
29/03/2022 9:00;832,2826667;4331,883833;25,85;33,04;25,85
29/03/2022 10:00;831,5093333;4336,673167;25,85;32,83;25,85
29/03/2022 11:00;829,5285;4334,168833;25,85;32,85;25,85
29/03/2022 12:00;828,4553333;4329,9465;25,85;33,01;25,85
29/03/2022 13:00;827,151;4334,143333;25,85;33,14;25,85
29/03/2022 14:00;826,108;4329,109333;25,85;33,18;25,85
29/03/2022 15:00;825,156;4329,485333;25,85;33,33;25,85
29/03/2022 17:00;840,3315;4358,061167;23,49756098;41,76;25,69
29/03/2022 18:00;829,2978333;4339,634833;25,8;33,43;25,69
29/03/2022 19:00;828,556;4331,976167;25,7;36,24;25,68
29/03/2022 20:00;827,2571667;4333,9675;25,7;37,86;25,68
29/03/2022 21:00;839,752;4331,713167;25,64;38,8;25,67
29/03/2022 22:00;840,0838333;4329,76;25,65;39,01;25,67
29/03/2022 23:00;839,5258333;4330,1735;25,65;39,8;25,66
30/03/2022 0:00;838,8548333;4336,7085;25,65;40,18;25,65
30/03/2022 1:00;837,9738333;4330,163833;25,65;40,2;25,64
30/03/2022 2:00;837,4553333;4331,756833;25,65;40,45;25,64
30/03/2022 3:00;835,9276667;4329,930833;25,54;40,97;25,63
30/03/2022 8:00;840,777;4330,157167;25,7;40,21;25,58
30/03/2022 9:00;839,8161667;4335,974333;25,85;35,78;25,58
30/03/2022 10:00;838,8933333;4331,486667;25,85;32,89;25,58
30/03/2022 11:00;838,2435;4330,441833;25,95;32,24;25,58
30/03/2022 12:00;836,2471667;4330,979167;25,95;32,62;25,59
30/03/2022 13:00;835,8758333;4332,332167;25,95;32,53;25,59
30/03/2022 14:00;835,2843333;4329,559167;25,95;33,12;25,59
30/03/2022 15:00;833,1191667;4334,1385;25,85;34,17;25,59
30/03/2022 16:00;832,7281667;4332,813333;25,83333333;34,79;25,59
30/03/2022 17:00;832,6166667;4335,074333;25,73333333;38,18;25,59
30/03/2022 18:00;831,1285;4328,376167;25,63333333;40,63;25,58
31/03/2022 9:00;827,6896667;4331,422833;25,75;40,13;25,7
31/03/2022 10:00;826,792;4334,817667;25,86666667;35,77;25,72
31/03/2022 11:00;825,7891667;4334,8225;25,85;32,19;25,72
31/03/2022 12:00;825,0816667;4329,769;25,85;31,86;25,73
31/03/2022 13:00;824,3375;4326,856;25,85;32,01;25,73
31/03/2022 14:00;823,1093333;4331,954;25,85;32,22;25,73
31/03/2022 15:00;822,5943333;4333,145167;25,85;32,27;25,73
31/03/2022 16:00;821,6845;4329,536333;25,85;32,38;25,72
31/03/2022 17:00;820,8138333;4337,059167;25,85;32,41;25,72
31/03/2022 18:00;819,7821667;4334,359833;25,85;32,41;25,72
31/03/2022 19:00;818,8171667;4330,355333;25,85;32,44;25,72
31/03/2022 20:00;817,9975;4336,941333;25,85;32,49;25,72
31/03/2022 21:00;820,9688333;4332,9865;25,85;32,36;25,72
31/03/2022 22:00;824,0253333;4336,9005;25,85;32,36;25,73
31/03/2022 23:00;823,8321667;4334,3075;25,85;32,34;25,74
1/04/2022 0:00;823,2935;4338;25,85;32,04;25,74
1/04/2022 1:00;822,8435;4340;25,85;32,03;25,75
1/04/2022 2:00;822,351;4341;25,85;32,12;25,76
1/04/2022 3:00;821,885;4334;25,85;32,09;25,77
1/04/2022 4:00;821,3855;4335;25,85;32,26;25,77
1/04/2022 5:00;821,0273333;4336;25,85;32,39;25,78
1/04/2022 6:00;820,6441667;4326;25,85;32,44;25,79
1/04/2022 7:00;819,9966667;4333;25,85;32,44;25,8
1/04/2022 8:00;819,6195;4331;25,85;32,63;25,8
1/04/2022 9:00;819,0995;4327;25,85;32,55;25,82
1/04/2022 10:00;818,684;4334;25,85;32,79;25,83
1/04/2022 11:00;818,6073333;4332;25,85;33,08;25,84
1/04/2022 12:00;818,2063333;4340;25,85;32,97;25,85
1/04/2022 13:00;817,464;4331;25,85;32,68;25,85
1/04/2022 18:00;1297,093333;5636;24,43333333;43,24;25,2
1/04/2022 19:00;1299,632;5637;24,43333333;43,45;25,13
1/04/2022 20:00;1301,259833;5638;24,43333333;43,33;25,07
1/04/2022 21:00;1302,175833;5609;24,43333333;43,38;25
1/04/2022 22:00;1297,5215;5605;24,43333333;43,69;24,93
1/04/2022 23:00;1304,876333;5605;24,43333333;43,86;24,86
2/04/2022 0:00;1305,694;5593;24,43333333;44,07;24,8
2/04/2022 1:00;1306,194167;5584;24,43333333;44,06;24,78
2/04/2022 2:00;1307,839833;5563;24,43333333;44;24,72
2/04/2022 3:00;1309,017667;5553;24,43333333;44,25;24,65
2/04/2022 4:00;1311,5225;5558;24,43333333;44,08;24,59
2/04/2022 5:00;1317,902333;5556;24,43333333;44,18;24,52
2/04/2022 6:00;1319,073;5545;24,43333333;44,2;24,46
2/04/2022 7:00;896,5306667;4479;24,4;44,19;24,66
2/04/2022 8:00;686,3571667;3650;24,25;43,58;24,83
2/04/2022 9:00;813,1285;4069;24,42;42,69;24,64
2/04/2022 10:00;886,6615;4362;24,25238095;42,67;24,49
2/04/2022 11:00;899,9728333;4371;24,25;42,34;24,43
2/04/2022 12:00;902,505;4347;24,25;42,19;24,43
2/04/2022 13:00;899,756;4341;24,25;42,07;24,37
2/04/2022 14:00;893,2975;4348;24,25;42,16;24,25
2/04/2022 15:00;900,7128333;4346;24,25;42,34;24,25
2/04/2022 16:00;903,0175;4336;24,25;42,41;24,2
2/04/2022 17:00;902,5585;4339;24,25;42,66;24,14
2/04/2022 18:00;901,6218333;4340;24,25;42,94;24,3
2/04/2022 19:00;901,0491667;4346;24,25;43,09;24,35
2/04/2022 20:00;900,3225;4347;24,25;43,1;24,35
2/04/2022 21:00;899,6098333;4337;24,25;43,11;24,35
2/04/2022 22:00;898,9333333;4342;24,25;43,26;24,34
2/04/2022 23:00;898,018;4339;24,25;43,35;24,33
3/04/2022 0:00;897,3536667;4341;24,25;43,39;24,33
3/04/2022 1:00;896,5188333;4343;24,25;43,68;24,32
3/04/2022 2:00;895,8305;4351;24,25;43,76;24,31
3/04/2022 3:00;894,84;4344;24,25;43,77;24,31
3/04/2022 4:00;900,278;4351;24,25;43,8;24,3
3/04/2022 5:00;901,7436667;4342;24,25;44,07;24,29
3/04/2022 6:00;900,9183333;4343;24,25;44,45;24,29
3/04/2022 7:00;899,973;4344;24,25;44,37;24,28
3/04/2022 8:00;898,8091667;4342;24,25;44,27;24,27
3/04/2022 9:00;897,7906667;4340;24,25;44,03;24,27
3/04/2022 10:00;896,7131667;4334;24,24285714;44,05;24,26
3/04/2022 11:00;895,3195;4350;24,25714286;43,87;24,26
3/04/2022 12:00;893,9703333;4343;24,25714286;43,62;24,26
3/04/2022 13:00;892,4615;4341;24,25714286;43,63;24,25
3/04/2022 14:00;889,7763333;4344;24,25714286;43,73;24,25
3/04/2022 15:00;890,6436667;4341;24,25714286;44,28;24,25
3/04/2022 16:00;889,6965;4334;24,25714286;44,18;24,25
3/04/2022 17:00;891,01;4335;24,25714286;44,07;24,25
3/04/2022 18:00;787,823;4058;24,35;44,14;24,25
3/04/2022 19:00;1321,008833;5584;24,35;44,22;24,26
3/04/2022 20:00;1353,299167;5569;24,35;44,32;24,27
3/04/2022 21:00;1353,817667;5573;24,35;44,29;24,27
3/04/2022 22:00;1352,756;5573;24,35;44,59;24,27
3/04/2022 23:00;1350,903667;5557;24,35;44,88;24,28
4/04/2022 0:00;1348,997833;5569;24,35;45,06;24,28
4/04/2022 1:00;1347,202667;5556;24,35;45,34;24,29
4/04/2022 2:00;1345,6685;5562;24,35;45,41;24,29
4/04/2022 3:00;1344,4395;5561;24,35;45,17;24,3
4/04/2022 4:00;1343,997167;5560;24,35;45,25;24,3
4/04/2022 6:00;1015,745667;4825;23,87931034;47,75;24,16
4/04/2022 7:00;657,4336667;3582;24,26;44,97;24,18
4/04/2022 8:00;658,771;3594;24,35;44,13;24,18
4/04/2022 12:00;1315,549333;5453;24,4;41,15;24,17
4/04/2022 13:00;1318,398333;5453;24,4;41,45;24,18
4/04/2022 14:00;1326,025333;5488;24,4;41,75;24,18
4/04/2022 15:00;1325,8015;5524;24,4;41,59;24,19
4/04/2022 16:00;1330,273167;5505;24,4;41,52;24,19
4/04/2022 17:00;1323,034333;5477;24,4;41,84;24,19
4/04/2022 18:00;1322,535667;5483;24,4;42,12;24,2
4/04/2022 19:00;1325,290333;5497;24,4;42,12;24,2
4/04/2022 20:00;1328,058;5502;24,4;42,25;24,2
4/04/2022 21:00;1325,308833;5507;24,4;42,29;24,2
4/04/2022 22:00;1323,544667;5507;24,35;42,31;24,2
4/04/2022 23:00;1321,494167;5489;24,35;42,24;24,2
5/04/2022 0:00;1319,372167;5487;24,35;42,3;24,2
5/04/2022 1:00;1318,357;5501;24,35;42,67;24,2
5/04/2022 2:00;1317,114333;5471;24,35;42,77;24,2
5/04/2022 3:00;1315,704167;5474;24,35172414;43;24,35
5/04/2022 4:00;1314,3725;5490;24,35;43,12;24,37
5/04/2022 5:00;906,5796667;4513;24,35;43,62;24,23
5/04/2022 6:00;904,6828333;4383;24,35;43,36;24,23
5/04/2022 7:00;903,4226667;4365;24,34545455;42,87;24,23
5/04/2022 8:00;903,7941667;4367;24,34545455;42,56;24,35
5/04/2022 9:00;903,4061667;4383;24,34545455;42,18;24,37
5/04/2022 10:00;902,6311667;4372;24,34545455;42,17;24,37
5/04/2022 11:00;901,6483333;4369;24,34545455;41,95;24,37
5/04/2022 12:00;900,9571667;4370;24,34545455;41,85;24,37
5/04/2022 13:00;900,7293333;4359;24,35;41,89;24,37
5/04/2022 14:00;899,1733333;4381;24,35;41,89;24,37
5/04/2022 15:00;898,1633333;4369;24,35;41,9;24,37
5/04/2022 16:00;905,0223333;4370;24,35;42;24,36
5/04/2022 17:00;907,0811667;4369;24,35263158;42,16;24,36
5/04/2022 18:00;906,2891667;4379;24,35263158;42,23;24,36
5/04/2022 19:00;905,4715;4370;24,35263158;42,54;24,36
5/04/2022 20:00;904,7855;4373;24,35263158;42,44;24,36
5/04/2022 21:00;903,8355;4374;24,35263158;42,48;24,36
5/04/2022 22:00;903,3148333;4367;24,35263158;42,55;24,35
5/04/2022 23:00;902,5203333;4368;24,35263158;42,58;24,35
6/04/2022 0:00;901,7793333;4378;24,35263158;42,74;24,35
6/04/2022 1:00;901,1346667;4363;24,35263158;42,95;24,35
6/04/2022 2:00;900,3326667;4369;24,35263158;42,99;24,35
6/04/2022 3:00;899,6175;4374;24,33333333;43,09;24,35
6/04/2022 4:00;899,2233333;4371;24,35;43,11;24,35
6/04/2022 5:00;907,7756667;4379;24,36;43,07;24,35
6/04/2022 6:00;907,6498333;4383;24,36;43,06;24,35
6/04/2022 7:00;906,2868333;4377;24,34;42,89;24,35
6/04/2022 8:00;904,9735;4374;24,34;42,53;24,35
6/04/2022 9:00;904,2148333;4359;24,34;42,34;24,35
6/04/2022 10:00;903,069;4369;24,34;42,2;24,35
6/04/2022 11:00;901,8573333;4367;24,34;42,04;24,35
6/04/2022 12:00;900,9095;4366;24,34;42,12;24,35
6/04/2022 13:00;899,2031667;4380;24,36;42,25;24,35
6/04/2022 14:00;898,1426667;4377;24,34444444;42,18;24,35
6/04/2022 15:00;897,2556667;4367;24,35454545;42,32;24,35
6/04/2022 16:00;896,0041667;4363;24,35454545;42,26;24,35
6/04/2022 17:00;905,3363333;4378;24,35454545;42,25;24,35
6/04/2022 18:00;905,3771667;4358;24,35454545;42,36;24,35
6/04/2022 19:00;904,9196667;4362;24,35454545;42,31;24,35
6/04/2022 20:00;903,8308333;4363;24,35454545;42,41;24,35
6/04/2022 21:00;1206,023833;5522;24,4;42,38;24,35
6/04/2022 22:00;1596,6995;6149;24,4;42,56;24,35
6/04/2022 23:00;1604,695167;6163;24,4;42,56;24,36
7/04/2022 1:00;1309,754833;5463;23,05;59,05;24,13
7/04/2022 2:00;1311,0755;5453;23,05;58,66;24,07
7/04/2022 3:00;1312,180167;5448;23,05;58,59;24,01
7/04/2022 4:00;1313,694667;5426;23,05;58,68;23,95
7/04/2022 5:00;1315,9125;5422;23,05;58,87;23,89
7/04/2022 6:00;1317,747;5421;23,05;59,18;23,83
7/04/2022 7:00;1002,229167;4611;23,4;59,23;23,87
7/04/2022 9:00;939,3093333;4410;23,4;58,87;23,82
7/04/2022 10:00;941,2123333;4398;23,4;58,86;23,79
7/04/2022 11:00;943,5656667;4402;23,4;58,68;23,75
7/04/2022 12:00;946,881;4399;23,2;59;23,71
7/04/2022 13:00;951,6336667;4403;23,2;59,59;23,67
7/04/2022 14:00;965,7641667;4402;23,2;61,51;23,63
7/04/2022 15:00;968,5043333;4410;23,2;60,69;23,58
7/04/2022 16:00;970,5338333;4399;23,2;60,14;23,54
7/04/2022 17:00;972,7693333;4387;23,2;60,03;23,5
7/04/2022 18:00;974,2468333;4399;23,2;60,08;23,45
7/04/2022 19:00;976,605;4397;23,2;59,94;23,41
7/04/2022 20:00;979,0771667;4391;23,2;59,82;23,37
7/04/2022 21:00;980,4236667;4398;23,2;59,9;23,33
7/04/2022 22:00;982,711;4386;23,2;59,98;23,28
7/04/2022 23:00;985,3228333;4375;23,2;59,89;23,24
8/04/2022 0:00;993,095;4398;23,2;59,97;23,2
8/04/2022 1:00;995,4646667;4398;23,2;60,06;23,15
8/04/2022 2:00;992,4095;4398;23,2;60,41;23,11
8/04/2022 3:00;992,7903333;4392;23,2;60,71;23,2
8/04/2022 4:00;992,0441667;4388;23,2;60,88;23,21
8/04/2022 5:00;991,4255;4406;23,2;61,36;23,21
8/04/2022 6:00;990,8766667;4379;23,2;61,43;23,22
8/04/2022 7:00;989,6328333;4381;23,2;60,98;23,23
8/04/2022 8:00;988,6578333;4389;23,2;60,61;23,23
8/04/2022 9:00;987,8866667;4387;23,2;61,02;23,24
8/04/2022 10:00;989,0408333;4394;23,2;60,34;23,23
8/04/2022 11:00;994,0448333;4396;23,2;59,78;23,22
8/04/2022 12:00;993,448;4379;23,25;58,07;23,22
8/04/2022 13:00;992,3298333;4382;23,25;56,23;23,21
8/04/2022 14:00;991,0375;4378;23,3;54,55;23,21
8/04/2022 15:00;990,1656667;4399;23,2;56,6;23,21
8/04/2022 16:00;989,4991667;4382;23,07777778;62,84;23,2
8/04/2022 17:00;988,7906667;4381;23;68,77;23,2
8/04/2022 18:00;987,9861667;4387;22,93333333;73,86;23,19
8/04/2022 20:00;1016,562167;4472;23,21666667;67,97;23,17
8/04/2022 21:00;1597,097333;5826;23,21666667;58,7;23,17
8/04/2022 22:00;1608,836;5835;23,21666667;58,63;23,17
8/04/2022 23:00;1609,040833;5860;23,21666667;58,7;23,17
9/04/2022 0:00;1415,0965;5425;23,21666667;58,39;23,17
9/04/2022 1:00;1390,8655;5388;23,21666667;58,46;23,17
9/04/2022 2:00;1389,649;5390;23,21666667;58,62;23,17
9/04/2022 3:00;1386,456833;5365;23,21666667;58,82;23,17
9/04/2022 4:00;1384,221833;5389;23,21666667;58,54;23,17
9/04/2022 5:00;1383,1215;5358;23,21666667;58,57;23,17
9/04/2022 6:00;1382,488;5377;23,21666667;58,65;23,17
9/04/2022 8:00;988,7838333;4402;23,38333333;58,07;23,19
9/04/2022 9:00;988,1108333;4387;23,38333333;57,38;23,2
9/04/2022 10:00;987,1075;4378;23,38333333;56,93;23,21
9/04/2022 11:00;986,2345;4377;23,38333333;56,68;23,21
9/04/2022 12:00;985,1073333;4385;23,25;54,48;23,21
9/04/2022 13:00;984,3486667;4380;23,25;56,77;23,22
9/04/2022 14:00;983,5966667;4392;23,1;60,62;23,21
9/04/2022 15:00;982,512;4382;23,1;63,02;23,21
9/04/2022 16:00;981,78;4384;23,25;57,63;23,21
9/04/2022 17:00;981,145;4373;23,25;57,15;23,21
9/04/2022 18:00;976,0823333;4368;23,63571429;52,96;23,22
9/04/2022 19:00;974,9501667;4377;23,63571429;51,99;23,24
9/04/2022 20:00;972,8235;4378;23,63571429;51,85;23,27
9/04/2022 21:00;932,8028333;4316;23,55;51,94;23,28
9/04/2022 22:00;706,3608333;3590;23,55;51,97;23,27
9/04/2022 23:00;705,5705;3583;23,54545455;52,19;23,28
10/04/2022 0:00;906,7356667;4219;23,55714286;52,26;23,34
10/04/2022 1:00;968,7376667;4375;23,55;52,17;23,35
10/04/2022 2:00;965,988;4370;23,55;52,09;23,36
10/04/2022 3:00;963,8678333;4373;23,55;52,11;23,38
10/04/2022 4:00;962,3303333;4375;23,55;52,22;23,39
10/04/2022 5:00;960,9996667;4383;23,55;52,34;23,4
10/04/2022 6:00;959,5728333;4379;23,55;52,38;23,41
10/04/2022 7:00;971,5158333;4383;23,54827586;52,42;23,43
10/04/2022 8:00;971,6038333;4376;23,54827586;52,08;23,44
10/04/2022 9:00;969,453;4380;23,54827586;51,79;23,45
10/04/2022 10:00;967,3656667;4383;23,54827586;51,73;23,46
10/04/2022 11:00;719,0638333;3682;23,54827586;51,57;23,43
10/04/2022 12:00;702,9978333;3581;23,54827586;51,08;23,44
10/04/2022 13:00;701,9991667;3596;23,54827586;51,5;23,45
10/04/2022 14:00;700,6908333;3596;23,54827586;51,51;23,46
10/04/2022 15:00;699,5251667;3587;23,54827586;51,46;23,47
10/04/2022 16:00;698,3008333;3604;23,55;51,48;23,47
10/04/2022 17:00;697,4518333;3588;23,6;51,71;23,48
10/04/2022 18:00;707,7538333;3591;23,6;51,69;23,49
10/04/2022 19:00;706,9895;3600;23,6;51,71;23,49
10/04/2022 20:00;705,7613333;3595;23,6;51,71;23,5
10/04/2022 21:00;713,1266667;3638;23,55;51,86;23,51
10/04/2022 22:00;956,4898333;4380;23,55;52,05;23,56
10/04/2022 23:00;959,9408333;4374;23,55;52,04;23,56
11/04/2022 0:00;959,3163333;4380;23,55;52,01;23,56
11/04/2022 1:00;958,6;4373;23,55;52,04;23,56
11/04/2022 2:00;957,6271667;4389;23,55;52,12;23,56
11/04/2022 3:00;956,6771667;4388;23,55;52,4;23,56
11/04/2022 4:00;955,7655;4369;23,55;52,62;23,56
11/04/2022 5:00;960,8481667;4384;23,55;52,46;23,56
11/04/2022 6:00;962,927;4375;23,55;52,52;23,56
11/04/2022 7:00;961,9858333;4386;23,5;52,44;23,55
11/04/2022 8:00;960,6773333;4366;23,5;52,39;23,55
11/04/2022 9:00;959,6768333;4381;23,5;52,36;23,55
11/04/2022 10:00;958,6783333;4387;23,5;52,09;23,55
11/04/2022 11:00;957,3136667;4382;23,5;51,94;23,55
11/04/2022 12:00;956,0781667;4381;23,5;51,75;23,55
11/04/2022 13:00;954,9781667;4382;23,6;51,7;23,55
11/04/2022 14:00;953,7678333;4378;23,55;52,34;23,55
11/04/2022 15:00;952,7896667;4385;23,54666667;52,23;23,55
11/04/2022 16:00;953,084;4365;23,55333333;53,03;23,55
11/04/2022 17:00;957,0073333;4387;23,55333333;53,35;23,55
11/04/2022 18:00;956,2361667;4373;23,55333333;53,66;23,55
11/04/2022 20:00;1432,140833;5561;23,72857143;55,22;23,56
11/04/2022 21:00;1424,371667;5543;23,72857143;55,54;23,56
11/04/2022 22:00;1424,5265;5553;23,72857143;55,39;23,57
11/04/2022 23:00;1424,0775;5562;23,72857143;55,51;23,58
12/04/2022 0:00;1425,917833;5565;23,72857143;55,64;23,59
12/04/2022 1:00;1419,875333;5559;23,72857143;55,97;23,6
12/04/2022 2:00;1417,889333;5552;23,72857143;56,18;23,6
12/04/2022 3:00;1415,641333;5562;23,72;56,28;23,61
12/04/2022 5:00;949,4186667;4384;23,72;56,49;23,61
12/04/2022 6:00;949,1755;4379;23,54444444;56,29;23,61
12/04/2022 7:00;947,8223333;4387;23,54444444;55,99;23,61
12/04/2022 8:00;947,0671667;4382;23,54444444;55,74;23,61
12/04/2022 9:00;946,2295;4381;23,54444444;55,58;23,61
12/04/2022 10:00;945,1748333;4385;23,54444444;55,44;23,61
12/04/2022 11:00;946,1611667;4390;23,54444444;55,15;23,62
12/04/2022 12:00;947,7321667;4386;23,54444444;55,3;23,62
12/04/2022 13:00;947,3555;4379;23,55384615;55,61;23,62
12/04/2022 14:00;948,0575;4386;22,20666667;55,45;23,57
12/04/2022 17:00;936,5981667;4356;25;42,95;23,63
12/04/2022 18:00;935,4075;4338;25;43,05;23,68
12/04/2022 19:00;934,2043333;4362;25;42,88;23,74
12/04/2022 20:00;931,7813333;4354;25;42,92;23,79
12/04/2022 21:00;928,8758333;4351;25;42,77;23,84
12/04/2022 22:00;926,0683333;4351;25;42,65;23,89
12/04/2022 23:00;923,4275;4352;25;42,66;23,94
13/04/2022 0:00;920,3651667;4359;25;42,61;23,98
13/04/2022 1:00;917,561;4361;25;42,58;24,03
13/04/2022 2:00;930,9611667;4363;25;42,62;24,08
13/04/2022 3:00;929,2428333;4358;25;42,64;24,13
13/04/2022 4:00;925,9186667;4365;25;42,01;24,17
13/04/2022 5:00;922,7775;4366;25;41,75;24,22
13/04/2022 6:00;858,9148333;4149;24,975;41,8;24,23
13/04/2022 7:00;1425,273833;5659;24,95;41,49;24,52
13/04/2022 8:00;806,1848333;4039;25,01666667;41,03;24,3
13/04/2022 9:00;905,6261667;4369;25,01666667;40,89;24,41
13/04/2022 10:00;902,3548333;4368;24,95;40,97;24,47
13/04/2022 11:00;898,8358333;4362;24,95263158;40,92;24,52
13/04/2022 12:00;897,7226667;4369;24,95;40,88;24,57
13/04/2022 13:00;884,7343333;4350;24,95;40,63;24,62
13/04/2022 14:00;890,2635;4371;24,95;40,54;24,67
13/04/2022 15:00;889,275;4379;24,9;38,39;24,73
13/04/2022 16:00;885,149;4362;24,9;38,35;24,77
13/04/2022 17:00;685,0961667;3777;24,9;38,61;24,63
13/04/2022 18:00;807,1245;4139;25,05;38,84;24,79
13/04/2022 19:00;1367,782333;5703;25,05;38,9;24,98
13/04/2022 20:00;1346,945;5671;25,05;38,86;24,98
13/04/2022 21:00;1346,237667;5676;25,05;38,92;24,98
13/04/2022 22:00;1344,859333;5664;25,05;39,1;24,98
13/04/2022 23:00;1353,419833;5678;25,05;39,15;24,99
14/04/2022 0:00;1354,453;5693;25,05;39,19;24,99
14/04/2022 1:00;848,694;4199;25,05;39,14;24,99
14/04/2022 2:00;878,4046667;4370;25,05;39,24;24,99
14/04/2022 3:00;878,0891667;4375;25,05;39,29;25
14/04/2022 4:00;877,7818333;4375;25,05;39,31;25
14/04/2022 5:00;877,2056667;4376;25,05;39,35;25
14/04/2022 6:00;877,0273333;4380;25,05;39,39;25
14/04/2022 7:00;875,5498333;4363;25,05;39,25;25
14/04/2022 8:00;874,3023333;4370;24,95;38,82;25
14/04/2022 9:00;873,7126667;4372;24,95;38,52;25
14/04/2022 10:00;873,2245;4380;24,95;38,41;25
14/04/2022 11:00;876,4161667;4375;24,95;38,41;25
14/04/2022 12:00;880,0725;4358;24,95;38,19;25
14/04/2022 13:00;879,3748333;4377;24,95;38,29;25
14/04/2022 14:00;878,5116667;4371;24,95;38,26;25
14/04/2022 15:00;877,4741667;4381;24,95;38,16;25
14/04/2022 16:00;876,5306667;4372;24,95;38,3;25
14/04/2022 17:00;875,8031667;4375;24,95;38,52;25
14/04/2022 18:00;874,9141667;4374;24,95;38,67;25
14/04/2022 19:00;874,1983333;4384;24,95;38,74;25
14/04/2022 20:00;873,3146667;4389;24,95;38,75;25
14/04/2022 21:00;1229,915833;5216;25,05;38,63;24,99
14/04/2022 22:00;1431,0845;5880;25,05;38,58;24,99
14/04/2022 23:00;1438,857833;5897;25,05;38,76;24,99
15/04/2022 0:00;1438,366833;5896;25,05;38,85;24,99
15/04/2022 1:00;1436,715667;5897;25,05;38,95;24,99
15/04/2022 2:00;1434,805833;5890;25,05;38,97;24,99
15/04/2022 3:00;1115,050667;4903;25,05;38,97;25
15/04/2022 4:00;869,4198333;4379;25,05;39,17;25
15/04/2022 5:00;870,5801667;4377;25,05;39,3;25
15/04/2022 6:00;870,1355;4366;25,05;39,41;25
15/04/2022 7:00;869,2343333;4374;25,05;39,28;25
15/04/2022 8:00;869,615;4378;25,05;39,04;25
15/04/2022 10:00;880,1633333;4400;24,58;44,57;24,92
15/04/2022 11:00;880,9575;4387;24,58;44,15;24,9
15/04/2022 12:00;882,4328333;4381;24,58;43,99;24,89
15/04/2022 13:00;884,5201667;4371;24,58;43,78;24,87
15/04/2022 14:00;885,592;4393;24,58;43,76;24,86
15/04/2022 15:00;886,3565;4385;24,58;43,84;24,85
15/04/2022 16:00;887,1556667;4381;24,58;44,07;24,83
15/04/2022 17:00;887,9583333;4370;24,58;44,23;24,82
15/04/2022 18:00;888,6131667;4386;24,58;44,42;24,81
15/04/2022 19:00;889,4248333;4379;24,58;44,49;24,79
15/04/2022 20:00;890,1273333;4363;24,58;44,34;24,78
15/04/2022 21:00;891,1908333;4371;24,7;44,38;24,77
15/04/2022 22:00;892,4481667;4372;24,64444444;44,41;24,76
15/04/2022 23:00;903,9278333;4385;24,64444444;44,42;24,75
16/04/2022 0:00;910,2913333;4371;24,64444444;44,47;24,73
16/04/2022 1:00;911,2196667;4364;24,64444444;44,51;24,72
16/04/2022 2:00;911,7826667;4376;24,64444444;44,58;24,7
16/04/2022 3:00;912,4688333;4360;24,64444444;44,68;24,69
16/04/2022 4:00;912,296;4373;24,64444444;44,67;24,67
16/04/2022 5:00;913,1111667;4378;24,64444444;44,72;24,66
16/04/2022 6:00;913,9985;4373;24,64444444;44,86;24,64
16/04/2022 7:00;913,3701667;4380;24,64444444;44,57;24,63
16/04/2022 8:00;913,3195;4369;24,64444444;44,42;24,61
16/04/2022 9:00;915,437;4380;24,64444444;44,2;24,6
16/04/2022 10:00;919,2345;4376;24,64444444;44,04;24,58
16/04/2022 11:00;914,4473333;4361;24,7;42,32;24,57
